Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
645 Elliott Av W,Aid Response,01/06/2021 05:51:00 AM,47.625355,-122.366703,POINT (-122.366703 47.625355),F210001628
5833 Ne Park Point Dr,Low Acuity Response,01/06/2021 05:59:00 AM,47.677321,-122.26449099999999,POINT (-122.264491 47.677321),F210001629
510 Ne 98th St,Low Acuity Response,01/06/2021 06:15:00 AM,47.700416,-122.323025,POINT (-122.323025 47.700416),F210001630
1st Ave Ne / Ne 103rd St,Aid Response,01/06/2021 06:21:00 AM,47.703179999999996,-122.328526,POINT (-122.328526 47.70318),F210001631
11355 3rd Ave Ne,Low Acuity Response,01/06/2021 06:23:00 AM,47.710934,-122.32601499999998,POINT (-122.326015 47.710934),F210001632
4535 18th Av Ne,Food On The Stove Out,01/06/2021 06:23:00 AM,47.661566,-122.308378,POINT (-122.308378 47.661566),F210001633
4521 17th Av Ne,Auto Fire Alarm,01/06/2021 06:28:00 AM,47.66144,-122.309722,POINT (-122.309722 47.66144),F210001634
7959 16th Ave Sw,Aid Response,01/06/2021 06:34:00 AM,47.531334,-122.355048,POINT (-122.355048 47.531334),F210001637
1105 E FIR ST,Aid Response,01/06/2021 06:42:00 AM,47.602688,-122.31803400000001,POINT (-122.318034 47.602688),F210001638
5601 California Ave Sw,Trans to AMR,01/06/2021 06:44:00 AM,47.552104,-122.38703799999999,POINT (-122.387038 47.552104),F210001639
1600 2nd Ave,AFA4 - Auto Alarm 2 + 1 + 1,01/06/2021 06:59:00 AM,47.610278,-122.33981200000001,POINT (-122.339812 47.610278),F210001642
5440 44th Ave Sw,Aid Response,01/06/2021 07:25:00 AM,47.553554,-122.388479,POINT (-122.388479 47.553554),F210001644
521 S Weller St,Aid Response,01/06/2021 07:31:00 AM,47.597516999999996,-122.327395,POINT (-122.327395 47.597517),F210001645
4290 Whitman Ct Ne,Auto Fire Alarm,01/06/2021 07:33:00 AM,47.659434000000005,-122.30429,POINT (-122.30429 47.659434),F210001646
1311 S Massachusetts St,Aid Response,01/06/2021 07:35:00 AM,47.588437,-122.315855,POINT (-122.315855 47.588437),F210001647
620 Terry Ave,Aid Response,01/06/2021 07:51:00 AM,47.606157,-122.32376799999999,POINT (-122.323768 47.606157),F210001651
525 14th Av E,Aid Response,01/06/2021 07:57:00 AM,47.623391,-122.314649,POINT (-122.314649 47.623391),F210001653
1067 E LYNN ST,Medic Response- 7 per Rule,01/06/2021 08:00:00 AM,47.639551000000004,-122.318634,POINT (-122.318634 47.639551),F210001654
Eb Sr520 At Portage,Aid Response,01/06/2021 08:01:00 AM,47.642920000000004,-122.31634299999999,POINT (-122.316343 47.64292),F210001655
937 N 96th St,Trans to AMR,01/06/2021 08:02:00 AM,47.698721,-122.34681,POINT (-122.34681 47.698721),F210001656
3815 S Othello St,Medic Response,01/06/2021 08:04:00 AM,47.537037,-122.28450600000001,POINT (-122.284506 47.537037),F210001657
Rainier Ave S / S Walden St,MVI - Motor Vehicle Incident,01/06/2021 08:07:00 AM,47.572919,-122.29400600000001,POINT (-122.294006 47.572919),F210001658
1611 E Olive Way,4RED - 2 + 1 + 1,01/06/2021 08:23:00 AM,47.61914,-122.32501699999999,POINT (-122.325017 47.61914),F210001661
3304 27th Av S,Medic Response,01/06/2021 08:27:00 AM,47.573890000000006,-122.297723,POINT (-122.297723 47.57389),F210001663
1831 8th Av,Aid Response,01/06/2021 08:32:00 AM,47.614331,-122.33443899999999,POINT (-122.334439 47.614331),F210001664
4752 41st Av Sw,Aid Response,01/06/2021 09:00:00 AM,47.56015,-122.384165,POINT (-122.384165 47.56015),F210001666
12546 33RD AV NE,Triaged Incident,01/06/2021 12:52:00 PM,47.719584999999995,-122.29272900000001,POINT (-122.292729 47.719585),F210001725
7015 Brighton Ln S,Aid Response,01/06/2021 09:02:00 AM,47.539322999999996,-122.265695,POINT (-122.265695 47.539323),F210001667
2851 Sw Dakota St,Trans to AMR,01/06/2021 09:03:00 AM,47.566889,-122.368778,POINT (-122.368778 47.566889),F210001668
625 1ST AV,Aid Response,01/06/2021 09:08:00 AM,47.601932,-122.33417800000001,POINT (-122.334178 47.601932),F210001671
8620 Roosevelt Way Ne,Aid Response,01/06/2021 09:07:00 AM,47.691108,-122.31761200000001,POINT (-122.317612 47.691108),F210001670
1118 5th Av,Auto Fire Alarm,01/06/2021 09:10:00 AM,47.60739,-122.33256399999999,POINT (-122.332564 47.60739),F210001672
9455 27th Av Sw,Medic Response,01/06/2021 09:14:00 AM,47.518178000000006,-122.367277,POINT (-122.367277 47.518178),F210001674
3844 Courtland Pl S,Aid Response,01/06/2021 09:14:00 AM,47.569365999999995,-122.28721399999999,POINT (-122.287214 47.569366),F210001675
2128 Queen Anne Av N,Scenes Of Violence 7,01/06/2021 09:18:00 AM,47.637504,-122.35693700000002,POINT (-122.356937 47.637504),F210001678
2931 S Mount Baker Blvd,Aid Response,01/06/2021 09:18:00 AM,47.575875,-122.29493500000001,POINT (-122.294935 47.575875),F210001677
1902 2nd Av,Aid Response,01/06/2021 01:05:00 PM,47.610972,-122.340465,POINT (-122.340465 47.610972),F210001731
3204 Sw Morgan St,Low Acuity Response,01/06/2021 09:33:00 AM,47.544669,-122.373777,POINT (-122.373777 47.544669),F210001680
12522 Roosevelt Way Ne,Aid Response,01/06/2021 09:38:00 AM,47.719752,-122.31815,POINT (-122.31815 47.719752),F210001681
2900 3rd Av W,Aid Response,01/06/2021 09:52:00 AM,47.645803,-122.360896,POINT (-122.360896 47.645803),F210001683
317 Marion St,Trans to AMR,01/06/2021 09:56:00 AM,47.604991,-122.333174,POINT (-122.333174 47.604991),F210001684
3719 Ne 145th St,Aid Response,01/06/2021 10:01:00 AM,47.733745,-122.288036,POINT (-122.288036 47.733745),F210001685
710 Cherry St,Trans to AMR,01/06/2021 10:03:00 AM,47.605387,-122.32751100000002,POINT (-122.327511 47.605387),F210001686
7101 38th Av S,Auto Fire Alarm,01/06/2021 10:03:00 AM,47.538872,-122.28474399999999,POINT (-122.284744 47.538872),F210001687
800 Jefferson St,Aid Response,01/06/2021 10:14:00 AM,47.604377,-122.325207,POINT (-122.325207 47.604377),F210001688
8612 SEWARD PARK AVE S,Aid Response,01/06/2021 10:31:00 AM,47.526604999999996,-122.26486000000001,POINT (-122.26486 47.526605),F210001690
223 W Galer St,Aid Response,01/06/2021 10:47:00 AM,47.632321000000005,-122.35980900000001,POINT (-122.359809 47.632321),F210001691
300 8th Ave N,Aid Response,01/06/2021 10:50:00 AM,47.620884000000004,-122.341076,POINT (-122.341076 47.620884),F210001692
3405 E Pine St,Aid Response,01/06/2021 10:54:00 AM,47.615207,-122.28918300000001,POINT (-122.289183 47.615207),F210001693
11704 8th Ave Nw,Aid Response,01/06/2021 10:58:00 AM,47.714544000000004,-122.36598300000001,POINT (-122.365983 47.714544),F210001694
5601 California Ave Sw,Trans to AMR,01/06/2021 11:00:00 AM,47.552104,-122.38703799999999,POINT (-122.387038 47.552104),F210001695
8914 Aurora Av N,Aid Response,01/06/2021 11:02:00 AM,47.693557,-122.34455700000001,POINT (-122.344557 47.693557),F210001696
1000 8th Av,Auto Fire Alarm,01/06/2021 11:03:00 AM,47.607945,-122.328471,POINT (-122.328471 47.607945),F210001697
12740 30th Av Ne,Aid Response,01/06/2021 11:05:00 AM,47.721329,-122.29633899999999,POINT (-122.296339 47.721329),F210001698
620 Terry Ave,Aid Response,01/06/2021 11:06:00 AM,47.606157,-122.32376799999999,POINT (-122.323768 47.606157),F210001699
116 Fairview Av N,Aid Response Yellow,01/06/2021 10:22:00 AM,47.618693,-122.33425600000001,POINT (-122.334256 47.618693),F210001689
13000 Lake City Way Ne,Medic Response,01/06/2021 11:11:00 AM,47.722899,-122.293194,POINT (-122.293194 47.722899),F210001700
112 1st Av S,Aid Response,01/06/2021 11:14:00 AM,47.601619,-122.334179,POINT (-122.334179 47.601619),F210001701
937 N 96th St,Water Job Minor,01/06/2021 11:15:00 AM,47.698721,-122.34681,POINT (-122.34681 47.698721),F210001702
751 N 135th St,Aid Response,01/06/2021 11:21:00 AM,47.726805,-122.34779099999999,POINT (-122.347791 47.726805),F210001703
9010 13th Av Nw,Aid Response,01/06/2021 11:22:00 AM,47.694334999999995,-122.37275600000001,POINT (-122.372756 47.694335),F210001704
500 Pine St,Aid Response,01/06/2021 11:23:00 AM,47.611672,-122.33648400000001,POINT (-122.336484 47.611672),F210001705
3rd Ave / Stewart St,Trans to AMR,01/06/2021 12:13:00 PM,47.611629,-122.339592,POINT (-122.339592 47.611629),F210001715
8856 16th Ave Sw,Aid Response,01/06/2021 11:33:00 AM,47.524187,-122.35508899999999,POINT (-122.355089 47.524187),F210001706
516 3rd Av,Aid Response,01/06/2021 11:37:00 AM,47.602165,-122.33085600000001,POINT (-122.330856 47.602165),F210001707
1821 NE 52ND ST,Natural Gas Leak,01/06/2021 11:44:00 AM,47.6664,-122.30806000000001,POINT (-122.30806 47.6664),F210001708
Fairview Ave N / Valley St,Aid Response,01/06/2021 11:57:00 AM,47.625769,-122.33435300000001,POINT (-122.334353 47.625769),F210001709
500 5th Av,Aid Response,01/06/2021 12:05:00 PM,47.602985,-122.328535,POINT (-122.328535 47.602985),F210001710
6543 43rd Ave Ne,Medic Response,01/06/2021 12:05:00 PM,47.676044,-122.282226,POINT (-122.282226 47.676044),F210001711
1704 Nw 89th St,Trans to AMR,01/06/2021 12:08:00 PM,47.693985999999995,-122.37898500000001,POINT (-122.378985 47.693986),F210001713
600 Broadway,Aid Response,01/06/2021 12:12:00 PM,47.607217999999996,-122.320752,POINT (-122.320752 47.607218),F210001714
1790 Alki Ave Sw,Investigate Out Of Service,01/06/2021 03:16:00 PM,47.587790000000005,-122.39611000000001,POINT (-122.39611 47.58779),F210001764
2nd Ave / Yesler Way,Medic Response,01/06/2021 03:26:00 PM,47.601719,-122.331984,POINT (-122.331984 47.601719),F210001765
3022 Ne 140th St,Low Acuity Response,01/06/2021 03:26:00 PM,47.730148,-122.29620600000001,POINT (-122.296206 47.730148),F210001766
113 23rd Av S,Medic Response,01/06/2021 12:23:00 PM,47.601601,-122.30228400000001,POINT (-122.302284 47.601601),F210001717
929 N 130th St,Aid Response,01/06/2021 12:41:00 PM,47.723217,-122.347724,POINT (-122.347724 47.723217),F210001719
1512 Summit Av,Aid Response,01/06/2021 12:46:00 PM,47.614216,-122.325516,POINT (-122.325516 47.614216),F210001720
1010 Spring St,Trans to AMR,01/06/2021 12:46:00 PM,47.609634,-122.32678899999999,POINT (-122.326789 47.609634),F210001722
15th Ave Nw / Nw Market St,Aid Response,01/06/2021 12:47:00 PM,47.668667,-122.37621399999999,POINT (-122.376214 47.668667),F210001721
1219 E Marion St,Aid Response,01/06/2021 12:49:00 PM,47.610394,-122.31652,POINT (-122.31652 47.610394),F210001723
9824 Lake City Way Ne,Aid Response,01/06/2021 12:50:00 PM,47.700376,-122.303229,POINT (-122.303229 47.700376),F210001724
4th Ave / Jefferson St,Aid Response,01/06/2021 12:54:00 PM,47.60252,-122.329645,POINT (-122.329645 47.60252),F210001726
100 Crockett St,Trans to AMR,01/06/2021 12:55:00 PM,47.637415999999995,-122.355598,POINT (-122.355598 47.637416),F210001727
205 3rd Av S,Aid Response,01/06/2021 12:56:00 PM,47.600834000000006,-122.330272,POINT (-122.330272 47.600834),F210001728
100 Blanchard St,Triaged Incident,01/06/2021 04:54:00 PM,47.612606,-122.34521299999999,POINT (-122.345213 47.612606),F210001791
424 Minor Av N,Trans to AMR,01/06/2021 04:48:00 PM,47.622242,-122.332995,POINT (-122.332995 47.622242),F210001790
6105 32nd Ave S,Trans to AMR,01/06/2021 04:54:00 PM,47.547321999999994,-122.29155300000001,POINT (-122.291553 47.547322),F210001792
509 3rd Av,Food On The Stove Out,01/06/2021 01:14:00 PM,47.602114,-122.330809,POINT (-122.330809 47.602114),F210001733
401 5th Av S,Aid Response,01/06/2021 01:15:00 PM,47.599185999999996,-122.32766699999999,POINT (-122.327667 47.599186),F210001734
9741 Wallingford Ave N,Low Acuity Response,01/06/2021 01:21:00 PM,47.699838,-122.336548,POINT (-122.336548 47.699838),F210001736
943 N 76th St,Medic Response,01/06/2021 01:21:00 PM,47.684036,-122.346625,POINT (-122.346625 47.684036),F210001737
1501 17th Av,Trans to AMR,01/06/2021 01:25:00 PM,47.614106,-122.31016100000001,POINT (-122.310161 47.614106),F210001738
3232 Nw 54th St,Medic Response,01/06/2021 01:41:00 PM,47.667459,-122.399723,POINT (-122.399723 47.667459),F210001743
Ne 45th St / 7th Ave Ne,Aid Response,01/06/2021 01:42:00 PM,47.661319,-122.320728,POINT (-122.320728 47.661319),F210001744
7914 20th Ave Sw,Illegal Burn,01/06/2021 01:46:00 PM,47.531745,-122.35909299999999,POINT (-122.359093 47.531745),F210001747
210 Alaskan Way S,Aid Response,01/06/2021 01:47:00 PM,47.600592999999996,-122.33591499999999,POINT (-122.335915 47.600593),F210001746
3rd Ave / Pike St,Medic Response- 7 per Rule,01/06/2021 01:58:00 PM,47.60975,-122.33779299999999,POINT (-122.337793 47.60975),F210001748
520 S Main St,Aid Response,01/06/2021 01:59:00 PM,47.600034,-122.327396,POINT (-122.327396 47.600034),F210001749
500 5th Av,Aid Response,01/06/2021 02:01:00 PM,47.602985,-122.328535,POINT (-122.328535 47.602985),F210001750
5720 59th Ave Ne,Aid Response,01/06/2021 02:13:00 PM,47.669912,-122.264564,POINT (-122.264564 47.669912),F210001751
11050 8th Av Ne,Aid Response,01/06/2021 02:15:00 PM,47.708935,-122.32056899999999,POINT (-122.320569 47.708935),F210001752
1811 Eastlake Av,Triaged Incident,01/06/2021 05:29:00 PM,47.618002000000004,-122.329182,POINT (-122.329182 47.618002),F210001800
210 Alaskan Way S,Aid Response,01/06/2021 02:18:00 PM,47.600592999999996,-122.33591499999999,POINT (-122.335915 47.600593),F210001756
409 2nd Av Et S,Aid Response,01/06/2021 02:19:00 PM,47.601277,-122.331579,POINT (-122.331579 47.601277),F210001757
401 23rd Av S,Aid Response,01/06/2021 02:26:00 PM,47.599267,-122.302233,POINT (-122.302233 47.599267),F210001758
1100 Nw 90th St,Aid Response,01/06/2021 02:31:00 PM,47.694254,-122.370504,POINT (-122.370504 47.694254),F210001759
317 Ne Thornton Pl,Medic Response,01/06/2021 02:43:00 PM,47.70241,-122.32566399999999,POINT (-122.325664 47.70241),F210001760
719 2nd Av,Auto Fire Alarm,01/06/2021 02:58:00 PM,47.60315,-122.33329199999999,POINT (-122.333292 47.60315),F210001761
2217 Nw 87th St,Medic Response,01/06/2021 03:01:00 PM,47.691846999999996,-122.384575,POINT (-122.384575 47.691847),F210001762
11045 8th Av Ne,Aid Response,01/06/2021 03:08:00 PM,47.708899,-122.320568,POINT (-122.320568 47.708899),F210001763
2614 42nd Av Sw,Aid Response,01/06/2021 03:42:00 PM,47.580917,-122.38518400000001,POINT (-122.385184 47.580917),F210001772
15th Ave Nw / Nw Market St,Aid Response,01/06/2021 03:42:00 PM,47.668667,-122.37621399999999,POINT (-122.376214 47.668667),F210001771
12th Ave / E Cherry St,Aid Response,01/06/2021 06:27:00 PM,47.608059000000004,-122.31678000000001,POINT (-122.31678 47.608059),F210001823
222 Pike St,Aid Response,01/06/2021 03:43:00 PM,47.609389,-122.338655,POINT (-122.338655 47.609389),F210001773
7 S Nevada St,Auto Fire Alarm,01/06/2021 03:44:00 PM,47.565776,-122.344219,POINT (-122.344219 47.565776),F210001775
12702 15th Av Ne,Aid Response,01/06/2021 03:45:00 PM,47.720887,-122.31267199999999,POINT (-122.312672 47.720887),F210001778
101 6th Av S,Aid Response,01/06/2021 03:46:00 PM,47.601701,-122.326351,POINT (-122.326351 47.601701),F210001777
223 Yesler Way,Aid Response,01/06/2021 03:54:00 PM,47.601718,-122.331581,POINT (-122.331581 47.601718),F210001779
10242 59th Ave S,Triaged Incident,01/06/2021 07:10:00 PM,47.508404,-122.25943600000001,POINT (-122.259436 47.508404),F210001833
109 23rd Av E,Unk Odor,01/06/2021 05:46:00 PM,47.619215000000004,-122.302545,POINT (-122.302545 47.619215),F210001810
300 Nw 80th St,Low Acuity Response,01/06/2021 03:30:00 PM,47.686939,-122.36065,POINT (-122.36065 47.686939),F210001767
555 16th Av,Aid Response,01/06/2021 03:38:00 PM,47.606687,-122.31155,POINT (-122.31155 47.606687),F210001769
1408 N 48th St,Low Acuity Response,01/06/2021 03:39:00 PM,47.663579,-122.340577,POINT (-122.340577 47.663579),F210001770
8348 29th Ave Nw,Aid Response,01/06/2021 03:55:00 PM,47.689137,-122.39439399999999,POINT (-122.394394 47.689137),F210001780
1722 Summit Av,Auto Fire Alarm,01/06/2021 03:59:00 PM,47.616642,-122.325547,POINT (-122.325547 47.616642),F210001781
548 15th Av,Aid Response,01/06/2021 04:09:00 PM,47.606628,-122.31285700000001,POINT (-122.312857 47.606628),F210001782
800 Aloha St,Low Acuity Response,01/06/2021 04:15:00 PM,47.627134000000005,-122.34102,POINT (-122.34102 47.627134),F210001783
2024 3rd Av,Aid Response,01/06/2021 04:28:00 PM,47.612578000000006,-122.341197,POINT (-122.341197 47.612578),F210001785
6533 34th Ave Sw,Automatic Fire Alarm Resd,01/06/2021 04:32:00 PM,47.544371999999996,-122.375099,POINT (-122.375099 47.544372),F210001787
N 98th St / Aurora Ave N,MVI - Motor Vehicle Incident,01/06/2021 04:35:00 PM,47.700525,-122.34463999999998,POINT (-122.34464 47.700525),F210001789
3059 Ne 97th St,Medic Response,01/06/2021 04:56:00 PM,47.699313000000004,-122.294555,POINT (-122.294555 47.699313),F210001793
S Henderson St / 10th Ave S,1RED 1 Unit,01/06/2021 05:06:00 PM,47.523058,-122.32034099999998,POINT (-122.320341 47.523058),F210001794
5311 Phinney Av N,Aid Response,01/06/2021 10:08:00 PM,47.667142999999996,-122.35441999999999,POINT (-122.35442 47.667143),F210001866
2342 Ne 127th St,Aid Response,01/06/2021 08:08:00 PM,47.721143,-122.30388300000001,POINT (-122.303883 47.721143),F210001843
10058 35th Ave Ne,Low Acuity Response,01/06/2021 05:13:00 PM,47.701488,-122.29072,POINT (-122.29072 47.701488),F210001795
1919 Fairmount Ave Sw,Aid Response,01/06/2021 05:15:00 PM,47.585609999999996,-122.37936100000002,POINT (-122.379361 47.58561),F210001796
1318 Sw Webster St,Automatic Fire Alarm Resd,01/06/2021 05:18:00 PM,47.535496,-122.35186000000002,POINT (-122.35186 47.535496),F210001797
2354 Minor Ave E,Aid Response Yellow,01/06/2021 05:29:00 PM,47.640552,-122.328355,POINT (-122.328355 47.640552),F210001799
Aurora Ave N / N 105th St,Aid Response,01/06/2021 05:29:00 PM,47.705051,-122.34469399999999,POINT (-122.344694 47.705051),F210001801
2320 42nd Ave Sw,Medic Response,01/06/2021 05:31:00 PM,47.582871999999995,-122.385107,POINT (-122.385107 47.582872),F210001802
4700 42nd Av Sw,Auto Fire Alarm,01/06/2021 06:15:00 PM,47.561101,-122.385457,POINT (-122.385457 47.561101),F210001819
3226 Cascadia Ave S,Automatic Fire Alarm Resd,01/06/2021 06:16:00 PM,47.574806,-122.283546,POINT (-122.283546 47.574806),F210001820
825 Eastlake Av E,Aid Response,01/06/2021 06:25:00 PM,47.626215,-122.329199,POINT (-122.329199 47.626215),F210001822
2124 8th Ave W,Medic Response,01/06/2021 06:39:00 PM,47.637902000000004,-122.367651,POINT (-122.367651 47.637902),F210001825
800 Aloha St,Medic Response,01/06/2021 06:41:00 PM,47.627134000000005,-122.34102,POINT (-122.34102 47.627134),F210001826
2139 Ferry Av Sw,Medic Response,01/06/2021 06:48:00 PM,47.584740000000004,-122.387914,POINT (-122.387914 47.58474),F210001828
1st Ave / Cherry St,Aid Response,01/06/2021 07:02:00 PM,47.602554999999995,-122.334281,POINT (-122.334281 47.602555),F210001830
3005 Harbor Ave Sw,Aid Response,01/06/2021 07:04:00 PM,47.576969,-122.371513,POINT (-122.371513 47.576969),F210001831
400 Boren Av N,Natural Gas Odor,01/06/2021 07:06:00 PM,47.622031,-122.335847,POINT (-122.335847 47.622031),F210001832
5650 24th Av Nw,Aid Response,01/06/2021 07:11:00 PM,47.669821999999996,-122.38758700000001,POINT (-122.387587 47.669822),F210001834
1024 6th Av S,Aid Response,01/06/2021 07:15:00 PM,47.593877,-122.32596799999999,POINT (-122.325968 47.593877),F210001835
Ne 130th St / Lake City Way Ne,Illegal Burn,01/06/2021 05:37:00 PM,47.722899,-122.293194,POINT (-122.293194 47.722899),F210001804
3820 Rainier Av S,Medic Response,01/06/2021 05:37:00 PM,47.569608,-122.29048600000002,POINT (-122.290486 47.569608),F210001805
204 Ne 94th St,Aid Response,01/06/2021 05:39:00 PM,47.69681,-122.327101,POINT (-122.327101 47.69681),F210001806
